## Pearson correlations

bai_total, hsps_total, r = 0.261, p = 0.019
cc_masa_osea_porcentaje, hrv_vlf_post, r = -0.38, p = 0.001
cc_masa_osea_porcentaje, hrv_lf_post, r = -0.377, p = 0.001
cc_masa_osea_porcentaje, hrv_hf_post, r = -0.265, p = 0.023
cc_metabolismo_basal, hrv_rmssd_pre, r = -0.284, p = 0.014
cc_metabolismo_basal, hrv_stress_pre, r = 0.291, p = 0.012
cc_metabolismo_basal, hrv_sns_pre, r = 0.246, p = 0.034
cc_metabolismo_basal, hrv_sdnn_pre, r = -0.32, p = 0.006
cc_metabolismo_basal, hrv_hf_pre, r = -0.283, p = 0.015
cc_metabolismo_basal, hrv_rmssd_post, r = -0.253, p = 0.029
cc_metabolismo_basal, hrv_stress_post, r = 0.348, p = 0.002
cc_metabolismo_basal, hrv_sns_post, r = 0.287, p = 0.013
cc_metabolismo_basal, hrv_sdnn_post, r = -0.354, p = 0.002
cc_metabolismo_basal, hrv_vlf_post, r = -0.341, p = 0.003
cc_metabolismo_basal, hrv_lf_post, r = -0.352, p = 0.002
cv_fc_basal, hrv_mean_rr_pre, r = -0.791, p = 0
cv_fc_basal, hrv_rmssd_pre, r = -0.427, p = 0
cv_fc_basal, hrv_sd_pre, r = -0.303, p = 0.008
cv_fc_basal, hrv_pns_pre, r = -0.761, p = 0
cv_fc_basal, hrv_mean_hr_pre, r = 0.78, p = 0
cv_fc_basal, hrv_stress_pre, r = 0.436, p = 0
cv_fc_basal, hrv_sd_pre.1, r = -0.303, p = 0.008
cv_fc_basal, hrv_sns_pre, r = 0.618, p = 0
cv_fc_basal, hrv_sdnn_pre, r = -0.283, p = 0.014
cv_fc_basal, hrv_hf_pre, r = -0.271, p = 0.019
cv_fc_basal, hrv_mean_rr_peri, r = -0.351, p = 0.002
cv_fc_basal, hrv_pns_peri, r = -0.344, p = 0.003
cv_fc_basal, hrv_mean_hr_peri, r = 0.369, p = 0.001
cv_fc_basal, hrv_stress_peri, r = 0.313, p = 0.006
cv_fc_basal, hrv_sns_peri, r = 0.42, p = 0
cv_fc_basal, hrv_mean_rr_post, r = -0.776, p = 0
cv_fc_basal, hrv_rmssd_post, r = -0.468, p = 0
cv_fc_basal, hrv_sd_post, r = -0.265, p = 0.022
cv_fc_basal, hrv_pns_post, r = -0.772, p = 0
cv_fc_basal, hrv_mean_hr_post, r = 0.803, p = 0
cv_fc_basal, hrv_stress_post, r = 0.489, p = 0
cv_fc_basal, hrv_sd_post.1, r = -0.265, p = 0.022
cv_fc_basal, hrv_sns_post, r = 0.699, p = 0
cv_fc_basal, hrv_sdnn_post, r = -0.306, p = 0.009
cv_fc_basal, hrv_hf_post, r = -0.326, p = 0.005
cv_pad_inicio_mmhg, hrv_sd_peri, r = -0.25, p = 0.03
cv_pad_inicio_mmhg, hrv_sd_peri.1, r = -0.25, p = 0.03
cv_pas_inicio_mmhg, hrv_lf_peri, r = -0.236, p = 0.045
cv_pp_media_mmhg, hsps_total, r = -0.267, p = 0.016
gds_total, bai_total, r = 0.326, p = 0.003
gds_total, sppb_total, r = -0.242, p = 0.03
hrv_mean_hr_peri, sppb_total, r = 0.355, p = 0.002
hrv_mean_rr_peri, sppb_total, r = -0.35, p = 0.002
hrv_pns_peri, sppb_total, r = -0.375, p = 0.001
hrv_pns_post, sppb_total, r = -0.229, p = 0.049
hrv_rmssd_peri, sppb_total, r = -0.294, p = 0.01
hrv_sd_post, sppb_total, r = -0.232, p = 0.045
hrv_sd_post.1, sppb_total, r = -0.232, p = 0.045
hrv_sd_pre, sppb_total, r = -0.251, p = 0.03
hrv_sd_pre.1, sppb_total, r = -0.251, p = 0.03
hrv_sns_peri, sppb_total, r = 0.313, p = 0.006
hsps_total, cc_masa_muscular_total, r = -0.307, p = 0.006
hsps_total, cc_masa_muscular_brazo_izquierdo, r = -0.303, p = 0.007
hsps_total, cc_masa_muscular_brazo_derecho, r = -0.3, p = 0.007
hsps_total, cc_masa_muscular_pierna_izquierda, r = -0.287, p = 0.01
hsps_total, cc_masa_muscular_torso, r = -0.248, p = 0.027
hsps_total, cc_masa_osea_porcentaje, r = -0.312, p = 0.005
hsps_total, cc_metabolismo_basal, r = -0.314, p = 0.005
moca_total, hrv_vlf_post, r = -0.332, p = 0.004

## Spearman

bai_total, hsps_total, rho = 0.289, p = 0.009
bai_total, cc_grasa_total_porcentaje, rho = 0.329, p = 0.003
bai_total, cc_grasa_brazo_izquierdo_porcentaje, rho = 0.347, p = 0.002
bai_total, cc_grasa_brazo_derecho_porcentaje, rho = 0.367, p = 0.001
bai_total, cc_grasa_pierna_derecha_porcentaje, rho = 0.382, p = 0.001
bai_total, cc_grasa_pierna_izquierda_porcentaje, rho = 0.37, p = 0.001
bai_total, cc_grasa_torso_porcentaje, rho = 0.281, p = 0.012
bai_total, cc_agua_corporal_porcentaje, rho = -0.34, p = 0.002
bai_total, hrv_stress_peri, rho = -0.273, p = 0.018
bai_total, hrv_sns_peri, rho = -0.232, p = 0.045
bai_total, hrv_sdnn_peri, rho = 0.289, p = 0.012
bai_total, hrv_lf_peri, rho = 0.393, p = 0.001
bai_total, hrv_hf_peri, rho = 0.266, p = 0.021
bai_total, hrv_hf_post, rho = 0.287, p = 0.013
cc_agua_corporal_porcentaje, sppb_total, rho = 0.318, p = 0.004
cc_edad_calculada, sppb_total, rho = -0.356, p = 0.001
cc_grasa_brazo_derecho_porcentaje, hrv_rmssd_peri, rho = 0.26, p = 0.025
cc_grasa_brazo_derecho_porcentaje, hrv_stress_peri, rho = -0.272, p = 0.019
cc_grasa_brazo_derecho_porcentaje, hrv_sns_peri, rho = -0.253, p = 0.03
cc_grasa_brazo_derecho_porcentaje, hrv_sdnn_peri, rho = 0.268, p = 0.021
cc_grasa_brazo_derecho_porcentaje, hrv_hf_peri, rho = 0.277, p = 0.017
cc_grasa_brazo_derecho_porcentaje, hrv_hf_post, rho = 0.252, p = 0.032
cc_grasa_brazo_derecho_porcentaje, sppb_total, rho = -0.234, p = 0.038
cc_grasa_brazo_izquierdo_porcentaje, hrv_rmssd_peri, rho = 0.268, p = 0.021
cc_grasa_brazo_izquierdo_porcentaje, hrv_stress_peri, rho = -0.292, p = 0.011
cc_grasa_brazo_izquierdo_porcentaje, hrv_sns_peri, rho = -0.257, p = 0.027
cc_grasa_brazo_izquierdo_porcentaje, hrv_sdnn_peri, rho = 0.285, p = 0.014
cc_grasa_brazo_izquierdo_porcentaje, hrv_hf_peri, rho = 0.282, p = 0.015
cc_grasa_brazo_izquierdo_porcentaje, hrv_hf_post, rho = 0.272, p = 0.02
cc_grasa_brazo_izquierdo_porcentaje, sppb_total, rho = -0.235, p = 0.037
cc_grasa_pierna_derecha_porcentaje, hrv_hf_pre, rho = 0.248, p = 0.033
cc_grasa_pierna_derecha_porcentaje, hrv_rmssd_peri, rho = 0.236, p = 0.043
cc_grasa_pierna_derecha_porcentaje, hrv_stress_peri, rho = -0.291, p = 0.012
cc_grasa_pierna_derecha_porcentaje, hrv_sns_peri, rho = -0.258, p = 0.026
cc_grasa_pierna_derecha_porcentaje, hrv_sdnn_peri, rho = 0.292, p = 0.012
cc_grasa_pierna_derecha_porcentaje, hrv_hf_post, rho = 0.254, p = 0.03
cc_grasa_pierna_derecha_porcentaje, sppb_total, rho = -0.26, p = 0.021
cc_grasa_pierna_izquierda_porcentaje, hrv_hf_pre, rho = 0.263, p = 0.024
cc_grasa_pierna_izquierda_porcentaje, hrv_rmssd_peri, rho = 0.25, p = 0.032
cc_grasa_pierna_izquierda_porcentaje, hrv_stress_peri, rho = -0.299, p = 0.01
cc_grasa_pierna_izquierda_porcentaje, hrv_sns_peri, rho = -0.268, p = 0.021
cc_grasa_pierna_izquierda_porcentaje, hrv_sdnn_peri, rho = 0.3, p = 0.009
cc_grasa_pierna_izquierda_porcentaje, hrv_hf_post, rho = 0.27, p = 0.021
cc_grasa_pierna_izquierda_porcentaje, sppb_total, rho = -0.256, p = 0.023
cc_grasa_torso_porcentaje, hrv_stress_peri, rho = -0.235, p = 0.044
cc_grasa_torso_porcentaje, hrv_sdnn_peri, rho = 0.252, p = 0.03
cc_grasa_torso_porcentaje, hrv_hf_peri, rho = 0.233, p = 0.045
cc_grasa_total_porcentaje, hrv_rmssd_peri, rho = 0.249, p = 0.032
cc_grasa_total_porcentaje, hrv_stress_peri, rho = -0.282, p = 0.015
cc_grasa_total_porcentaje, hrv_sns_peri, rho = -0.257, p = 0.027
cc_grasa_total_porcentaje, hrv_sdnn_peri, rho = 0.284, p = 0.014
cc_grasa_total_porcentaje, hrv_hf_peri, rho = 0.263, p = 0.024
cc_grasa_total_porcentaje, sppb_total, rho = -0.25, p = 0.026
cc_grasa_visceral_porcentaje, hrv_sns_peri, rho = -0.28, p = 0.016
cc_grasa_visceral_porcentaje, sppb_total, rho = -0.316, p = 0.005
cc_masa_muscular_brazo_derecho, hrv_vlf_post, rho = -0.302, p = 0.01
cc_masa_muscular_brazo_derecho, hrv_lf_post, rho = -0.254, p = 0.031
cc_masa_muscular_brazo_derecho, sppb_total, rho = -0.366, p = 0.001
cc_masa_muscular_brazo_izquierdo, hrv_vlf_post, rho = -0.287, p = 0.014
cc_masa_muscular_brazo_izquierdo, hrv_lf_post, rho = -0.24, p = 0.043
cc_masa_muscular_brazo_izquierdo, sppb_total, rho = -0.344, p = 0.002
cc_masa_muscular_pierna_derecha, hrv_stress_post, rho = 0.355, p = 0.002
cc_masa_muscular_pierna_derecha, hrv_sns_post, rho = 0.235, p = 0.044
cc_masa_muscular_pierna_derecha, hrv_sdnn_post, rho = -0.324, p = 0.006
cc_masa_muscular_pierna_derecha, hrv_vlf_post, rho = -0.352, p = 0.002
cc_masa_muscular_pierna_derecha, hrv_lf_post, rho = -0.332, p = 0.004
cc_masa_muscular_pierna_derecha, hrv_hf_post, rho = -0.239, p = 0.042
cc_masa_muscular_pierna_derecha, sppb_total, rho = -0.242, p = 0.032
cc_masa_muscular_pierna_izquierda, hrv_stress_pre, rho = 0.243, p = 0.037
cc_masa_muscular_pierna_izquierda, hrv_sns_pre, rho = 0.231, p = 0.047
cc_masa_muscular_pierna_izquierda, hrv_sdnn_pre, rho = -0.271, p = 0.019
cc_masa_muscular_pierna_izquierda, hrv_rmssd_post, rho = -0.231, p = 0.048
cc_masa_muscular_pierna_izquierda, hrv_stress_post, rho = 0.35, p = 0.002
cc_masa_muscular_pierna_izquierda, hrv_sns_post, rho = 0.239, p = 0.04
cc_masa_muscular_pierna_izquierda, hrv_sdnn_post, rho = -0.326, p = 0.005
cc_masa_muscular_pierna_izquierda, hrv_vlf_post, rho = -0.386, p = 0.001
cc_masa_muscular_pierna_izquierda, hrv_lf_post, rho = -0.378, p = 0.001
cc_masa_muscular_pierna_izquierda, hrv_hf_post, rho = -0.237, p = 0.044
cc_masa_muscular_pierna_izquierda, sppb_total, rho = -0.265, p = 0.018
cc_masa_muscular_torso, hrv_hf_pre, rho = -0.261, p = 0.025
cc_masa_muscular_torso, hrv_sd_peri, rho = 0.24, p = 0.039
cc_masa_muscular_torso, hrv_sd_peri.1, rho = 0.24, p = 0.039
cc_masa_muscular_torso, hrv_rmssd_post, rho = -0.232, p = 0.046
cc_masa_muscular_torso, hrv_stress_post, rho = 0.259, p = 0.026
cc_masa_muscular_torso, hrv_sdnn_post, rho = -0.288, p = 0.014
cc_masa_muscular_torso, hrv_vlf_post, rho = -0.333, p = 0.004
cc_masa_muscular_torso, hrv_lf_post, rho = -0.261, p = 0.027
cc_masa_muscular_torso, hrv_hf_post, rho = -0.28, p = 0.016
cc_masa_muscular_total, hrv_stress_pre, rho = 0.249, p = 0.033
cc_masa_muscular_total, hrv_sdnn_pre, rho = -0.277, p = 0.017
cc_masa_muscular_total, hrv_stress_post, rho = 0.301, p = 0.009
cc_masa_muscular_total, hrv_sdnn_post, rho = -0.294, p = 0.012
cc_masa_muscular_total, hrv_vlf_post, rho = -0.345, p = 0.003
cc_masa_muscular_total, hrv_lf_post, rho = -0.325, p = 0.005
cc_masa_muscular_total, hrv_hf_post, rho = -0.236, p = 0.044
cc_masa_muscular_total, sppb_total, rho = -0.259, p = 0.021
cc_masa_osea_porcentaje, hrv_rmssd_pre, rho = -0.263, p = 0.024
cc_masa_osea_porcentaje, hrv_stress_pre, rho = 0.251, p = 0.031
cc_masa_osea_porcentaje, hrv_sns_pre, rho = 0.231, p = 0.047
cc_masa_osea_porcentaje, hrv_sdnn_pre, rho = -0.315, p = 0.006
cc_masa_osea_porcentaje, hrv_hf_pre, rho = -0.265, p = 0.023
cc_masa_osea_porcentaje, hrv_rmssd_post, rho = -0.273, p = 0.019
cc_masa_osea_porcentaje, hrv_stress_post, rho = 0.369, p = 0.001
cc_masa_osea_porcentaje, hrv_sns_post, rho = 0.246, p = 0.034
cc_masa_osea_porcentaje, hrv_sdnn_post, rho = -0.365, p = 0.002
cc_masa_osea_porcentaje, hrv_vlf_post, rho = -0.449, p = 0
cc_masa_osea_porcentaje, hrv_lf_post, rho = -0.397, p = 0.001
cc_masa_osea_porcentaje, hrv_hf_post, rho = -0.275, p = 0.018
cc_masa_osea_porcentaje, sppb_total, rho = -0.231, p = 0.041
cc_metabolismo_basal, hrv_stress_pre, rho = 0.229, p = 0.05
cc_metabolismo_basal, hrv_sdnn_pre, rho = -0.278, p = 0.017
cc_metabolismo_basal, hrv_stress_post, rho = 0.315, p = 0.006
cc_metabolismo_basal, hrv_sdnn_post, rho = -0.319, p = 0.006
cc_metabolismo_basal, hrv_vlf_post, rho = -0.375, p = 0.001
cc_metabolismo_basal, hrv_lf_post, rho = -0.347, p = 0.003
cc_metabolismo_basal, sppb_total, rho = -0.338, p = 0.002
cc_peso_corporal, hrv_stress_post, rho = 0.267, p = 0.022
cc_peso_corporal, hrv_sdnn_post, rho = -0.25, p = 0.035
cc_peso_corporal, hrv_vlf_post, rho = -0.257, p = 0.029
cc_peso_corporal, sppb_total, rho = -0.397, p = 0
cv_fc_basal, hrv_mean_rr_pre, rho = -0.793, p = 0
cv_fc_basal, hrv_rmssd_pre, rho = -0.414, p = 0
cv_fc_basal, hrv_sd_pre, rho = -0.239, p = 0.039
cv_fc_basal, hrv_pns_pre, rho = -0.745, p = 0
cv_fc_basal, hrv_mean_hr_pre, rho = 0.795, p = 0
cv_fc_basal, hrv_stress_pre, rho = 0.337, p = 0.003
cv_fc_basal, hrv_sd_pre.1, rho = -0.239, p = 0.039
cv_fc_basal, hrv_sns_pre, rho = 0.582, p = 0
cv_fc_basal, hrv_sdnn_pre, rho = -0.27, p = 0.019
cv_fc_basal, hrv_vlf_pre, rho = -0.244, p = 0.035
cv_fc_basal, hrv_hf_pre, rho = -0.328, p = 0.004
cv_fc_basal, hrv_mean_rr_peri, rho = -0.308, p = 0.007
cv_fc_basal, hrv_pns_peri, rho = -0.281, p = 0.015
cv_fc_basal, hrv_mean_hr_peri, rho = 0.306, p = 0.008
cv_fc_basal, hrv_stress_peri, rho = 0.232, p = 0.046
cv_fc_basal, hrv_sns_peri, rho = 0.286, p = 0.013
cv_fc_basal, hrv_lf_peri, rho = -0.269, p = 0.021
cv_fc_basal, hrv_mean_rr_post, rho = -0.737, p = 0
cv_fc_basal, hrv_rmssd_post, rho = -0.468, p = 0
cv_fc_basal, hrv_sd_post, rho = -0.285, p = 0.013
cv_fc_basal, hrv_pns_post, rho = -0.733, p = 0
cv_fc_basal, hrv_mean_hr_post, rho = 0.732, p = 0
cv_fc_basal, hrv_stress_post, rho = 0.339, p = 0.003
cv_fc_basal, hrv_sd_post.1, rho = -0.285, p = 0.013
cv_fc_basal, hrv_sns_post, rho = 0.617, p = 0
cv_fc_basal, hrv_sdnn_post, rho = -0.263, p = 0.025
cv_fc_basal, hrv_hf_post, rho = -0.373, p = 0.001
cv_pad_inicio_mmhg, hrv_sd_peri, rho = -0.229, p = 0.048
cv_pad_inicio_mmhg, hrv_sd_peri.1, rho = -0.229, p = 0.048
cv_pam_inicio_mmhg, cc_grasa_visceral_porcentaje, rho = 0.236, p = 0.037
cv_pam_inicio_mmhg, hrv_hf_peri, rho = -0.239, p = 0.039
cv_pas_inicio_mmhg, hrv_hf_peri, rho = -0.238, p = 0.039
cv_pp_media_mmhg, gds_total, rho = -0.311, p = 0.005
cv_pp_media_mmhg, bai_total, rho = -0.246, p = 0.027
cv_pp_media_mmhg, hsps_total, rho = -0.228, p = 0.041
gds_total, bai_total, rho = 0.582, p = 0
gds_total, moca_total, rho = -0.244, p = 0.028
gds_total, hsps_total, rho = 0.237, p = 0.033
gds_total, hrv_mean_rr_peri, rho = 0.28, p = 0.015
gds_total, hrv_pns_peri, rho = 0.243, p = 0.036
gds_total, hrv_mean_hr_peri, rho = -0.277, p = 0.016
gds_total, hrv_sns_peri, rho = -0.243, p = 0.036
gds_total, hrv_lf_peri, rho = 0.383, p = 0.001
gds_total, sppb_total, rho = -0.284, p = 0.01
hrv_lf_peri, sppb_total, rho = -0.257, p = 0.028
hrv_mean_hr_peri, sppb_total, rho = 0.375, p = 0.001
hrv_mean_hr_post, sppb_total, rho = 0.238, p = 0.04
hrv_mean_rr_peri, sppb_total, rho = -0.38, p = 0.001
hrv_mean_rr_post, sppb_total, rho = -0.238, p = 0.04
hrv_pns_peri, sppb_total, rho = -0.372, p = 0.001
hrv_pns_post, sppb_total, rho = -0.238, p = 0.04
hrv_rmssd_peri, sppb_total, rho = -0.282, p = 0.014
hrv_sns_peri, sppb_total, rho = 0.332, p = 0.004
hsps_total, cc_masa_muscular_total, rho = -0.309, p = 0.006
hsps_total, cc_masa_muscular_brazo_izquierdo, rho = -0.265, p = 0.018
hsps_total, cc_masa_muscular_brazo_derecho, rho = -0.255, p = 0.024
hsps_total, cc_masa_muscular_pierna_derecha, rho = -0.225, p = 0.046
hsps_total, cc_masa_muscular_pierna_izquierda, rho = -0.28, p = 0.012
hsps_total, cc_masa_muscular_torso, rho = -0.269, p = 0.016
hsps_total, cc_masa_osea_porcentaje, rho = -0.311, p = 0.005
hsps_total, cc_grasa_visceral_porcentaje, rho = -0.24, p = 0.033
hsps_total, cc_metabolismo_basal, rho = -0.297, p = 0.008
moca_total, hrv_vlf_post, rho = -0.313, p = 0.007
